Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1961","1961","An","942122097","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1962","1962","An","957121229","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1963","1963","An","970331395","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1964","1964","An","987525060","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1965","1965","An","1008857195","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1966","1966","An","1027693877","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1967","1967","An","1049721175","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1968","1968","An","1064606627","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1969","1969","An","1069826761","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1970","1970","An","1081581057","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1971","1971","An","1096587746","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1972","1972","An","1119270076","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1973","1973","An","1138667102","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1974","1974","An","1166714169","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1975","1975","An","1187875123","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1976","1976","An","1199300412","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1977","1977","An","1204063622","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1978","1978","An","1205679621","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1979","1979","An","1210627837","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1980","1980","An","1216682145","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1981","1981","An","1228366016","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1982","1982","An","1242183541","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1983","1983","An","1249448026","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1984","1984","An","1256544676","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1985","1985","An","1261444212","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1986","1986","An","1268268786","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1987","1987","An","1268378674","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1988","1988","An","1274153574","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1989","1989","An","1291426005","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1990","1990","An","1299122399","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1991","1991","An","1301613191","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1992","1992","An","1309803241","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1993","1993","An","1310422044","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1994","1994","An","1321030033","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1995","1995","An","1330173992","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1996","1996","An","1332831163","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1997","1997","An","1312472303","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1998","1998","An","1313223856","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","1999","1999","An","1316500920","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2000","2000","An","1319963140","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2001","2001","An","1320857716","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2002","2002","An","1332940925","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2003","2003","An","1346093270","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2004","2004","An","1360241190","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2005","2005","An","1375230868","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2006","2006","An","1391710988","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2007","2007","An","1402680938","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2008","2008","An","1415295835","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2009","2009","An","1409916970","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2010","2010","An","1411456280","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2011","2011","An","1415684419","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2012","2012","An","1427091536","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2013","2013","An","1431778750","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2014","2014","An","1439346087","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2015","2015","An","1451737099","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2016","2016","An","1470320979","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2017","2017","An","1477175605","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2018","2018","An","1485817929","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2019","2019","An","1502906996","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2020","2020","An","1520244855","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2021","2021","An","1531401339","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02111","Cattle","2022","2022","An","1551515624","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1961","1961","1000 An","3906216","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1962","1962","1000 An","4048266","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1963","1963","1000 An","4162664","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1964","1964","1000 An","4230748","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1965","1965","1000 An","4349174","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1966","1966","1000 An","4445126","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1967","1967","1000 An","4665949","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1968","1968","1000 An","4822623","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1969","1969","1000 An","4987904","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1970","1970","1000 An","5209083","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1971","1971","1000 An","5380488","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1972","1972","1000 An","5538232","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1973","1973","1000 An","5661733","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1974","1974","1000 An","5803304","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1975","1975","1000 An","5892599","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1976","1976","1000 An","6061004","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1977","1977","1000 An","6258358","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1978","1978","1000 An","6586930","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1979","1979","1000 An","6923284","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1980","1980","1000 An","7217897","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1981","1981","1000 An","7513200","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1982","1982","1000 An","7747450","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1983","1983","1000 An","7958039","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1984","1984","1000 An","8274055","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1985","1985","1000 An","8613401","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1986","1986","1000 An","9058319","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1987","1987","1000 An","9558960","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1988","1988","1000 An","9930714","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1989","1989","1000 An","10252032","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1990","1990","1000 An","10619453","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1991","1991","1000 An","10808983","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1992","1992","1000 An","11185508","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1993","1993","1000 An","11703643","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1994","1994","1000 An","12287974","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1995","1995","1000 An","12651394","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1996","1996","1000 An","13328952","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1997","1997","1000 An","13960643","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1998","1998","1000 An","12943401","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","1999","1999","1000 An","13421285","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2000","2000","1000 An","14122104","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2001","2001","1000 An","14669424","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2002","2002","1000 An","15853988","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2003","2003","1000 An","15924630","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2004","2004","1000 An","16488145","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2005","2005","1000 An","16979385","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2006","2006","1000 An","17375451","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2007","2007","1000 An","18085150","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2008","2008","1000 An","18787929","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2009","2009","1000 An","19579272","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2010","2010","1000 An","20108602","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2011","2011","1000 An","19869216","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2012","2012","1000 An","20421838","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2013","2013","1000 An","20922249","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2014","2014","1000 An","21108616","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2015","2015","1000 An","21845986","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2016","2016","1000 An","22551852","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2017","2017","1000 An","24632909","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2018","2018","1000 An","25051833","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2019","2019","1000 An","25706343","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2020","2020","1000 An","25844599","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2021","2021","1000 An","25964665","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02151","Chickens","2022","2022","1000 An","26561634","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1961","1961","1000 An","193449","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1962","1962","1000 An","201165","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1963","1963","1000 An","210272","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1964","1964","1000 An","216180","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1965","1965","1000 An","222797","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1966","1966","1000 An","229834","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1967","1967","1000 An","237025","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1968","1968","1000 An","245198","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1969","1969","1000 An","249934","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1970","1970","1000 An","256315","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1971","1971","1000 An","267225","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1972","1972","1000 An","275976","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1973","1973","1000 An","292110","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1974","1974","1000 An","300340","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1975","1975","1000 An","295151","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1976","1976","1000 An","307380","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1977","1977","1000 An","309817","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1978","1978","1000 An","327872","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1979","1979","1000 An","339498","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1980","1980","1000 An","351973","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1981","1981","1000 An","360242","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1982","1982","1000 An","379196","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1983","1983","1000 An","396353","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1984","1984","1000 An","403696","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1985","1985","1000 An","423629","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1986","1986","1000 An","459895","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1987","1987","1000 An","501504","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1988","1988","1000 An","512561","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1989","1989","1000 An","527002","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1990","1990","1000 An","561282","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1991","1991","1000 An","563084","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1992","1992","1000 An","656193","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1993","1993","1000 An","706384","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1994","1994","1000 An","748291","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1995","1995","1000 An","790233","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1996","1996","1000 An","842906","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1997","1997","1000 An","934094","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1998","1998","1000 An","787772","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","1999","1999","1000 An","851523","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2000","2000","1000 An","919672","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2001","2001","1000 An","961661","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2002","2002","1000 An","1036323","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2003","2003","1000 An","1008013","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2004","2004","1000 An","1036104","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2005","2005","1000 An","1070204","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2006","2006","1000 An","1089125","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2007","2007","1000 An","1051245","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2008","2008","1000 An","1106947","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2009","2009","1000 An","1120252","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2010","2010","1000 An","1182456","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2011","2011","1000 An","1090769","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2012","2012","1000 An","1114661","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2013","2013","1000 An","1096167","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2014","2014","1000 An","1062170","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2015","2015","1000 An","1096177","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2016","2016","1000 An","1113378","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2017","2017","1000 An","1144695","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2018","2018","1000 An","1140059","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2019","2019","1000 An","1133691","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2020","2020","1000 An","1131874","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2021","2021","1000 An","1122700","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02154","Ducks","2022","2022","1000 An","1126276","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1961","1961","1000 An","36640","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1962","1962","1000 An","37737","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1963","1963","1000 An","38489","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1964","1964","1000 An","40928","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1965","1965","1000 An","43523","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1966","1966","1000 An","44491","A","Official figure",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1967","1967","1000 An","48028","A","Official figure",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1968","1968","1000 An","50302","A","Official figure",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1969","1969","1000 An","52459","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1970","1970","1000 An","54578","A","Official figure",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1971","1971","1000 An","56314","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1972","1972","1000 An","57625","A","Official figure",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1973","1973","1000 An","60489","A","Official figure",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1974","1974","1000 An","61283","A","Official figure",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1975","1975","1000 An","62777","A","Official figure",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1976","1976","1000 An","63091","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1977","1977","1000 An","64236","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1978","1978","1000 An","67215","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1979","1979","1000 An","68708","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1980","1980","1000 An","69273","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1981","1981","1000 An","71901","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1982","1982","1000 An","76121","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1983","1983","1000 An","79789","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1984","1984","1000 An","81216","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1985","1985","1000 An","85032","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1986","1986","1000 An","92542","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1987","1987","1000 An","101659","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1988","1988","1000 An","113765","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1989","1989","1000 An","117473","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1990","1990","1000 An","131557","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1991","1991","1000 An","149811","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1992","1992","1000 An","178324","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1993","1993","1000 An","208819","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1994","1994","1000 An","225990","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1995","1995","1000 An","251085","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1996","1996","1000 An","235626","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1997","1997","1000 An","262143","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1998","1998","1000 An","217196","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","1999","1999","1000 An","232141","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2000","2000","1000 An","249912","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2001","2001","1000 An","251070","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2002","2002","1000 An","287602","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2003","2003","1000 An","287044","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2004","2004","1000 An","315218","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2005","2005","1000 An","327305","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2006","2006","1000 An","338089","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2007","2007","1000 An","307576","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2008","2008","1000 An","355307","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2009","2009","1000 An","372059","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2010","2010","1000 An","391563","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2011","2011","1000 An","340781","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2012","2012","1000 An","352260","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2013","2013","1000 An","348094","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2014","2014","1000 An","339258","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2015","2015","1000 An","351979","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2016","2016","1000 An","351736","E","Estimated value",""
